,CustomerKey,GeographyKey,Fullname,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
16231,10320,583,Zachary Lee,07/09/1960,M,M,90000,4,3,High School,Professional,1,2
16232,10321,583,Hannah Coleman,21/04/1960,M,F,90000,4,3,High School,Professional,1,2
16233,10322,597,Jon Jai,24/09/1960,S,M,90000,4,3,High School,Professional,0,3
16234,10323,500,Carlos Ramirez,24/03/1960,M,M,90000,4,3,High School,Professional,1,3
16235,10324,535,Robert Jackson,10/12/1960,M,M,100000,3,2,Partial College,Professional,1,4
16236,10325,430,Chloe Baker,09/02/1960,M,F,110000,5,3,Partial College,Professional,0,4
16237,10326,625,Angela Hayes,10/07/1960,M,F,120000,1,3,High School,Professional,1,4
16238,10327,538,Andrea Green,14/02/1960,M,F,160000,1,3,Partial College,Professional,0,3
16239,10328,560,Connor Washington,24/05/1960,S,M,170000,1,1,Bachellors,Management,0,3
16240,10329,520,Xavier Nelson,09/02/1954,S,M,70000,2,0,Partial High School,Skilled Manual,0,2
16241,10330,538,Wyatt Brown,02/01/1954,M,M,60000,2,0,Partial High School,Skilled Manual,1,2
16242,10331,538,Isabella Clark,04/10/1954,S,F,60000,2,0,Partial High School,Skilled Manual,1,2
16243,10332,665,Timothy James,10/03/1954,S,M,60000,2,0,Partial High School,Skilled Manual,1,2
16244,10333,647,Bailey Carter,26/10/1954,M,F,60000,2,0,Partial High School,Skilled Manual,0,2
16245,10334,573,Mackenzie Allen,12/08/1953,M,F,70000,3,0,Graduate Degree,Management,1,2
16246,10335,653,Mason Nelson,03/10/1953,S,M,70000,3,0,Graduate Degree,Management,1,2
16247,10336,597,Ana Coleman,04/09/1953,M,F,70000,3,0,Graduate Degree,Management,1,2
16248,10337,647,Angel Perez,15/09/1953,M,M,60000,3,0,Graduate Degree,Management,1,2
16249,10338,583,Jennifer Smith,21/11/1952,S,F,40000,3,0,Partial College,Professional,1,2
16250,10339,584,Victoria Price,21/11/1952,M,F,40000,3,0,Partial College,Professional,0,2
16251,10340,571,Haley Barnes,28/03/1937,S,F,60000,3,0,Graduate Degree,Management,0,2
16252,10341,551,Adam Wang,03/05/1937,M,M,60000,3,0,Graduate Degree,Management,1,2
16253,10342,470,Louis Liu,16/09/1938,M,M,60000,3,0,Graduate Degree,Management,1,2
16254,10343,430,Tonya Xie,22/11/1938,M,F,70000,5,0,Graduate Degree,Management,0,2
16255,10344,443,Colin Zeng,10/02/1938,M,M,70000,5,0,Graduate Degree,Management,1,2
16256,10345,502,Trevor Perry,24/02/1938,M,M,70000,5,0,Graduate Degree,Management,0,2
16257,10346,467,Kristina Martinez,11/07/1938,M,F,80000,4,0,Graduate Degree,Management,1,2
16258,10347,691,Christian Rodriguez,02/09/1939,M,M,60000,3,0,Graduate Degree,Management,1,2
16259,10348,467,Alisha Raji,12/04/1939,S,F,60000,3,0,Graduate Degree,Management,1,2
16260,10349,499,Alexis Patterson,16/10/1939,M,F,70000,5,0,Graduate Degree,Management,1,2
16261,10350,665,Bryan Kelly,22/09/1939,M,M,70000,5,0,Graduate Degree,Management,0,2
16262,10351,610,Mindy Sharma,02/05/1940,M,F,70000,5,0,Graduate Degree,Management,1,2
16263,10352,645,James Coleman,27/07/1940,M,M,70000,5,0,Graduate Degree,Management,1,2
16264,10353,562,Morgan Long,13/03/1941,M,F,50000,4,0,Bachellors,Management,1,2
16265,10354,436,Karen Wu,05/01/1941,S,F,50000,4,0,Bachellors,Management,1,2
16266,10355,499,Morgan Bailey,16/10/1941,S,F,60000,3,0,Graduate Degree,Management,1,2
16267,10356,508,Mya Diaz,19/08/1941,M,F,60000,3,0,Graduate Degree,Management,1,2
16268,10357,502,Gabriella Evans,07/12/1941,S,F,60000,3,0,Graduate Degree,Management,1,2
16269,10358,627,Jada Nelson,04/05/1941,S,F,60000,3,0,Graduate Degree,Management,1,2
16270,10359,520,Cody Reed,02/05/1941,M,M,70000,5,0,Graduate Degree,Management,1,2
16271,10360,669,Johnny Luo,27/05/1946,M,M,30000,2,0,Partial College,Clerical,0,2
16272,10361,648,Orlando Gill,13/11/1947,M,M,20000,4,0,High School,Skilled Manual,1,2
16273,10362,692,Ricky Romero,16/03/1947,M,M,30000,2,0,Partial College,Clerical,0,2
16274,10363,699,Angel Evans,20/09/1947,M,M,30000,2,0,Partial College,Clerical,0,2
16275,10364,628,Tammy Arthur,09/02/1948,M,F,10000,2,1,Partial High School,Clerical,1,2
16276,10365,665,Charles Gray,09/04/1977,S,M,40000,0,0,Partial High School,Clerical,0,2
16277,10366,655,Gloria Ramos,06/06/1948,M,F,10000,2,1,Partial High School,Clerical,1,2
16278,10367,510,Kelvin Andersen,26/10/1948,M,M,10000,2,1,Partial High School,Clerical,1,2
16279,10368,534,Cindy Rana,16/03/1948,M,F,20000,2,1,Partial High School,Clerical,1,2
16280,10369,472,Mason Collins,26/09/1977,M,M,60000,0,0,Partial College,Skilled Manual,1,2
16281,10370,688,Sarah Rodriguez,16/01/1977,M,F,70000,0,0,Partial College,Skilled Manual,1,2
16282,10371,510,Emmanuel Martinez,04/02/1949,M,M,20000,2,1,Partial High School,Clerical,1,2
16283,10372,512,Ann Patel,13/04/1949,M,F,20000,2,1,Partial High School,Clerical,1,2
16284,10373,680,Wayne Raje,18/03/1949,S,M,20000,2,1,Partial High School,Clerical,1,2
16285,10374,692,Clayton Liu,22/02/1949,M,M,20000,2,1,Partial High School,Clerical,0,2
16286,10375,558,Stacey Zhou,03/11/1949,M,F,20000,2,1,Partial High School,Clerical,1,2
16287,10376,558,Carl Sharma,24/05/1949,S,M,20000,2,1,Partial High School,Clerical,1,2
16288,10377,699,Paula Ramos,13/03/1950,M,F,20000,2,1,Partial High School,Clerical,1,2
16289,10378,634,Allison Bailey,17/02/1950,S,F,20000,2,1,Partial High School,Clerical,1,2
16290,10379,493,Rebekah Diaz,09/12/1950,M,F,20000,2,1,Partial High School,Clerical,1,2
16291,10380,634,Colleen Huang,08/04/1950,M,F,30000,3,0,Partial College,Clerical,0,2
16292,10381,634,Candace Sara,04/06/1950,M,F,30000,3,0,Partial College,Clerical,0,2
16293,10382,549,Francis Ruiz,02/01/1950,M,M,30000,3,0,Partial College,Clerical,0,2
16294,10383,492,Brad Chander,24/05/1950,M,M,30000,3,0,Partial College,Clerical,0,2
16295,10384,425,Ricardo Anand,11/08/1951,M,M,20000,2,1,Partial High School,Clerical,1,2
16296,10385,669,Ronnie Lin,24/11/1951,M,M,30000,3,0,High School,Skilled Manual,0,2
16297,10386,619,Nicole Peterson,23/06/1980,S,F,30000,0,0,Partial College,Skilled Manual,1,2
16298,10387,631,Abigail Wood,10/09/1980,S,F,30000,0,0,Partial College,Skilled Manual,1,2
16299,10388,680,Nelson Diaz,03/12/1951,S,M,30000,3,0,High School,Skilled Manual,1,2
16300,10389,523,Nicole Lee,27/06/1979,S,F,80000,0,0,Bachellors,Management,0,1
16301,10390,568,Jamie Sun,14/12/1952,M,F,30000,3,0,High School,Skilled Manual,0,2
16302,10391,655,Grant Becker,16/04/1953,M,M,40000,3,0,Partial College,Skilled Manual,0,2
16303,10392,599,Dawn Xie,04/07/1954,M,F,40000,3,0,Partial High School,Clerical,0,2
16304,10393,680,Kelli Lin,22/02/1954,M,F,40000,3,0,Partial High School,Clerical,0,2
16305,10394,471,Candace Arun,28/04/1954,S,F,70000,2,0,Partial College,Skilled Manual,0,2
16306,10395,568,Gabriella Parker,24/11/1954,S,F,70000,2,0,Partial College,Skilled Manual,1,2
16307,10396,583,Alexia Hughes,20/11/1975,M,F,40000,0,0,Partial College,Skilled Manual,1,2
16308,10397,597,Megan Martinez,19/12/1975,S,F,40000,0,0,Partial College,Skilled Manual,0,2
16309,10398,522,Mason Howard,09/06/1975,M,M,40000,0,0,High School,Skilled Manual,1,2
16310,10399,552,Ethan Diaz,25/03/1975,M,M,60000,0,0,Partial College,Skilled Manual,1,2
16311,10400,707,Ian Hughes,25/11/1975,M,M,60000,0,0,Partial College,Skilled Manual,1,2
16312,10401,490,Adam Campbell,25/11/1973,S,M,60000,0,0,Partial College,Skilled Manual,0,2
16313,10402,500,Eric Powell,13/04/1973,S,M,60000,0,0,Partial College,Professional,1,2
16314,10403,706,Kevin King,27/06/1956,M,M,80000,2,0,High School,Skilled Manual,0,2
16315,10404,680,Lisa Roy,19/10/1957,S,M,70000,2,0,High School,Professional,0,2
16316,10405,492,Julio Sanz,19/06/1957,S,M,70000,2,0,High School,Professional,0,2
16317,10406,487,Bonnie Shen,26/09/1958,M,F,110000,5,1,Bachellors,Management,1,4
16318,10407,471,Troy Chandra,12/04/1959,M,M,110000,4,1,Bachellors,Management,1,4
16319,10408,471,Wesley Lin,03/02/1959,M,M,110000,4,1,Bachellors,Management,1,4
16320,10409,425,Autumn Chen,06/06/1959,M,F,110000,4,1,Bachellors,Management,1,4
16321,10410,510,Johnny Deng,25/06/1959,M,M,110000,1,1,Bachellors,Management,1,4
16322,10411,479,Eric Zhang,07/08/1973,M,M,70000,0,0,Partial College,Professional,0,2
16323,10412,502,Maria Kelly,12/07/1973,S,F,70000,0,0,Partial College,Professional,0,2
16324,10413,682,Jordan Alexander,26/09/1974,M,M,50000,0,0,High School,Professional,1,2
16325,10414,495,Dalton Robinson,08/01/1974,M,M,60000,0,0,Partial College,Professional,1,2
16326,10415,500,Aaron Butler,07/06/1974,M,M,60000,0,0,Partial College,Professional,1,2
16327,10416,677,Sydney Sanchez,22/07/1974,S,F,60000,0,0,Partial College,Professional,1,2
16328,10417,430,Ryan Butler,18/04/1974,S,M,60000,0,0,Partial College,Professional,0,2
16329,10418,443,Gabrielle Torres,04/07/1974,S,F,60000,0,0,Partial College,Professional,0,2
16330,10419,596,Alicia Chapman,23/01/1959,M,F,120000,1,2,Bachellors,Management,1,2
16331,10420,619,Gilbert Ma,11/06/1966,M,M,120000,2,2,Bachellors,Management,1,3
16332,10421,653,Isabella Carter,17/09/1957,S,F,70000,2,0,Partial High School,Skilled Manual,0,2
16333,10422,694,Ashley Ross,23/02/1957,M,F,60000,2,0,High School,Professional,1,2
16334,10423,520,Karen Wood,12/01/1957,M,F,80000,2,1,Bachellors,Management,1,0
16335,10424,571,Connor Adams,19/07/1957,S,M,90000,2,0,Partial College,Professional,1,1
16336,10425,625,Emily Alexander,04/09/1956,M,F,60000,2,0,High School,Professional,0,2
16337,10426,516,Carlos Hall,27/06/1956,M,M,60000,2,0,High School,Professional,0,2
16338,10427,469,Jon Raje,06/10/1956,M,M,60000,2,0,High School,Professional,0,2
16339,10428,535,Kelly Foster,03/08/1956,M,F,70000,3,0,Partial College,Professional,0,2
16340,10429,597,Jada Brooks,14/12/1956,M,F,70000,3,0,Partial College,Professional,0,2
16341,10430,536,Isabella Sandberg,11/06/1956,M,F,70000,3,0,Partial College,Professional,1,2
16342,10431,443,Savannah Morgan,05/10/1932,M,F,90000,3,0,Graduate Degree,Management,1,1
16343,10432,467,Preston Kapoor,19/04/1965,S,M,80000,0,0,Bachellors,Management,0,1
16344,10433,627,Melanie Ward,27/11/1965,M,F,100000,3,1,Bachellors,Management,1,4
16345,10434,470,Gerald Martinez,05/08/1965,M,M,110000,3,2,Bachellors,Management,1,4
16346,10435,690,Isabella Smith,01/10/1965,S,F,130000,1,2,Graduate Degree,Management,0,1
16347,10436,547,Connor Alexander,13/04/1965,S,M,150000,0,0,Bachellors,Management,0,2
16348,10437,442,Brandi Serrano,27/10/1962,S,F,70000,1,0,Bachellors,Professional,1,1
16349,10438,610,Whitney Sara,06/09/1962,S,F,70000,1,0,Bachellors,Professional,0,1
16350,10439,691,Edward Price,16/04/1962,S,M,70000,1,0,Bachellors,Professional,0,1
16351,10440,677,Thomas Clark,18/01/1962,S,M,70000,1,0,Bachellors,Professional,1,1
16352,10441,505,Ian Morgan,14/02/1962,S,M,70000,1,0,Bachellors,Professional,0,1
16353,10442,675,Edward Nelson,14/08/1942,M,M,50000,4,0,Bachellors,Management,1,2
16354,10443,643,Savannah Cook,22/05/1942,S,F,50000,4,0,Bachellors,Management,1,2
16355,10444,522,Zoe Morgan,10/05/1942,M,F,70000,5,0,Bachellors,Management,1,2
16356,10445,527,Blake Lopez,23/12/1942,M,M,70000,5,0,Bachellors,Management,1,2
16357,10446,583,Madeline Evans,17/03/1943,M,F,60000,3,0,Graduate Degree,Management,1,2
16358,10447,562,Jeremy Barnes,16/10/1943,M,M,60000,3,0,Graduate Degree,Management,0,2
16359,10448,675,Anthony Harris,26/02/1943,M,M,70000,5,0,Bachellors,Management,1,2
16360,10449,470,Jenna Nelson,04/04/1943,M,F,80000,5,0,Bachellors,Management,0,2
16361,10450,470,Devon Raheem,22/01/1943,M,M,80000,5,0,Bachellors,Management,1,2
16362,10451,562,Nathan Bryant,07/02/1944,M,M,40000,4,0,High School,Professional,0,2
16363,10452,470,Jocelyn Ross,28/10/1944,M,F,40000,4,0,High School,Professional,1,2
16364,10453,620,Seth Bailey,21/05/1944,M,M,40000,4,0,High School,Professional,1,2
16365,10454,467,Wayne Deng,21/02/1944,M,M,70000,4,0,Bachellors,Management,1,2
16366,10455,470,Alvin Goldstein,07/02/1944,M,M,70000,4,0,Bachellors,Management,1,2
16367,10456,583,Samuel Shan,18/12/1945,M,M,40000,4,0,High School,Professional,0,2
16368,10457,500,Dalton Gonzales,26/02/1945,M,M,40000,4,0,High School,Professional,0,2
16369,10458,430,Jamie Serrano,24/09/1945,M,M,40000,5,0,High School,Professional,0,2
16370,10459,502,Carson Price,12/05/1945,M,M,40000,5,0,High School,Professional,0,2
16371,10460,560,Luis Alexander,24/09/1945,M,M,70000,4,0,Bachellors,Management,0,2
16372,10461,552,Jack Carter,07/08/1945,M,M,70000,4,0,Bachellors,Management,1,2
16373,10462,675,Elizabeth Simmons,02/06/1945,M,F,70000,5,0,Bachellors,Management,1,2
16374,10463,667,Katelyn Nelson,02/09/1945,S,F,70000,5,0,Bachellors,Management,0,2
16375,10464,552,Logan Roberts,25/10/1945,M,M,70000,5,0,Bachellors,Management,1,2
16376,10465,647,Miguel Griffin,09/04/1945,M,M,70000,5,0,Bachellors,Management,1,2
16377,10466,689,Austin Shan,01/05/1946,M,M,70000,5,0,Bachellors,Management,1,3
16378,10467,644,Austin Jones,08/03/1946,M,M,70000,5,0,Bachellors,Management,0,3
16379,10468,535,David Harris,03/08/1946,M,M,60000,4,0,Bachellors,Management,1,2
16380,10469,505,Ethan Yang,27/08/1946,M,M,60000,4,0,Bachellors,Management,1,2
16381,10470,625,Caitlin Bell,27/09/1947,S,F,70000,2,1,Partial College,Professional,0,1
16382,10471,610,Stephanie Jenkins,16/03/1947,S,F,70000,2,1,Partial College,Professional,0,1
16383,10472,647,Marcus Carter,01/05/1947,M,M,70000,2,1,Partial College,Professional,1,1
16384,10473,633,Patrick Ward,19/11/1947,M,M,70000,2,1,Partial College,Professional,1,1
16385,10474,597,Stacy Rubio,11/10/1948,M,F,40000,2,1,High School,Professional,1,2
16386,10475,642,Lucas Gray,22/10/1948,M,M,60000,2,1,Partial College,Professional,1,1
16387,10476,472,Cassidy Alexander,20/08/1948,M,F,60000,2,1,Bachellors,Management,1,0
16388,10477,475,Hunter Jenkins,09/10/1948,M,M,60000,2,1,Bachellors,Management,0,0
16389,10478,658,Katelyn Watson,10/06/1948,M,F,60000,2,1,Bachellors,Management,1,0
16390,10479,516,Abigail Reed,14/07/1948,M,F,60000,2,1,Bachellors,Management,1,0
16391,10480,688,Noah Foster,03/02/1948,M,M,60000,2,1,Bachellors,Management,1,0
16392,10481,467,Alfredo Martin,09/03/1949,M,M,40000,2,1,High School,Professional,0,2
16393,10482,479,Jose Diaz,09/05/1949,M,M,60000,2,1,Partial College,Professional,1,2
16394,10483,644,Haley Flores,08/10/1949,S,F,60000,2,1,Partial College,Professional,0,2
16395,10484,693,Michelle Bailey,16/06/1949,M,F,60000,2,1,Partial College,Professional,1,2
16396,10485,694,Abigail Coleman,26/04/1949,M,F,60000,2,1,Partial College,Professional,1,2
16397,10486,551,Brandon Clark,15/02/1949,M,M,60000,2,1,Partial College,Professional,0,2
16398,10487,443,Suzanne Gao,03/09/1949,S,F,60000,2,1,Bachellors,Management,1,0
16399,10488,670,Jacqueline Ramirez,11/03/1949,S,F,70000,4,1,Partial College,Professional,1,2
16400,10489,688,Madison Henderson,02/10/1949,M,F,70000,4,1,Partial College,Professional,0,2
16401,10490,467,Neil Gutierrez,20/08/1950,M,M,40000,2,1,Partial High School,Skilled Manual,0,2
16402,10491,490,Cole Ward,06/11/1950,M,M,40000,2,1,Partial High School,Skilled Manual,1,2
16403,10492,642,Joseph Lewis,12/04/1950,M,M,60000,2,1,Partial College,Professional,1,2
16404,10493,472,Robert Jai,23/10/1950,S,M,60000,2,1,Partial College,Professional,1,1
16405,10494,688,Carson Coleman,20/12/1950,S,M,80000,3,1,Bachellors,Management,1,1
16406,10495,665,Kayla Gonzales,09/09/1951,S,F,60000,2,1,High School,Professional,1,2
16407,10496,522,James Hughes,02/08/1951,M,M,60000,2,1,High School,Professional,1,2
16408,10497,430,Nichole Rai,11/11/1951,M,F,60000,2,1,Partial College,Professional,1,2
16409,10498,610,Patrick Cox,15/01/1951,M,M,60000,2,1,Partial College,Professional,1,2
16410,10499,619,Cameron Wilson,06/05/1951,M,M,60000,2,1,Partial College,Professional,1,2
16411,10500,546,Bailey Ramirez,24/10/1951,M,F,70000,4,2,Partial College,Professional,1,1
16412,10501,559,Devin Long,17/02/1952,M,M,70000,2,1,Partial High School,Skilled Manual,1,2
16413,10502,671,Deb Foster,03/02/1952,S,M,70000,2,1,Partial High School,Skilled Manual,1,3
16414,10503,488,Morgan Clark,25/11/1952,S,F,60000,2,1,High School,Professional,1,2
16415,10504,507,Melanie Long,26/06/1952,M,F,60000,2,1,High School,Professional,1,2
16416,10505,442,Chloe Torres,20/04/1952,M,F,60000,2,1,High School,Professional,1,2
16417,10506,529,Ronald Gonzalez,20/04/1957,S,M,110000,2,4,Partial College,Professional,1,3
16418,10507,533,Randall Gutierrez,23/10/1957,M,M,130000,3,4,Partial College,Professional,1,2
16419,10508,587,Hunter Smith,15/01/1957,M,M,150000,1,3,Partial College,Professional,0,3
16420,10509,426,Suzanne Li,25/03/1956,M,F,120000,3,4,High School,Professional,1,4
16421,10510,506,Michele Lopez,21/11/1955,M,F,130000,3,4,Partial College,Professional,1,3
16422,10511,437,Carol Perry,20/12/1954,M,F,80000,3,2,Partial College,Professional,0,1
16423,10512,532,Richard Sanders,06/02/1954,M,M,80000,4,2,Partial College,Professional,1,1
16424,10513,587,Emma Russell,23/11/1954,M,F,80000,4,2,Partial College,Professional,0,1
16425,10514,529,Stacey Xu,26/04/1944,M,F,70000,5,1,High School,Professional,1,2
16426,10515,765,Krystal Zhu,11/03/1944,M,F,110000,3,4,Bachellors,Management,1,4
16427,10516,439,Barbara Yuan,14/02/1944,M,F,130000,3,4,Bachellors,Management,1,3
16428,10517,506,Larry Serrano,12/04/1944,M,M,130000,3,4,Bachellors,Management,1,4
16429,10518,506,Gerald Subram,17/10/1944,M,M,170000,3,4,Graduate Degree,Management,1,2
16430,10519,529,Ruben Madan,18/11/1945,M,M,70000,5,1,High School,Professional,1,2
16431,10520,569,Franklin Becker,08/04/1945,S,M,100000,2,3,Bachellors,Management,1,4
16432,10521,485,Seth Baker,17/07/1945,M,M,110000,3,4,Bachellors,Management,1,4
16433,10522,650,Joanna Romero,08/02/1946,S,F,80000,5,0,Partial College,Professional,0,2
16434,10523,529,Morgan Bryant,11/07/1946,S,F,90000,5,0,Partial College,Professional,0,2
16435,10524,542,Timothy Green,25/08/1946,M,M,120000,4,5,Bachellors,Management,1,0
16436,10525,532,Faith Wood,11/02/1953,S,F,80000,4,2,Partial College,Professional,1,1
16437,10526,497,Victoria Howard,13/08/1953,M,F,80000,4,2,Partial College,Professional,1,2
16438,10527,521,Jonathon Munoz,07/11/1953,S,M,80000,4,2,Partial College,Professional,1,2
16439,10528,503,Sergio Patel,21/09/1954,S,M,90000,4,2,High School,Professional,1,2
16440,10529,674,Jay Moreno,06/05/1954,M,M,130000,3,4,Partial College,Professional,1,4
16441,10530,672,Kristi Martinez,04/03/1953,S,F,100000,3,4,Bachellors,Management,1,3
16442,10531,544,Toni Raman,03/02/1953,M,F,100000,3,4,Bachellors,Management,0,4
16443,10532,545,Kari Vance,10/02/1953,M,F,100000,3,4,Bachellors,Management,1,4
16444,10533,542,Sierra Turner,25/03/1953,M,F,120000,2,5,Bachellors,Management,0,2
16445,10534,659,Gilbert Tang,24/06/1953,M,M,130000,0,5,Partial College,Professional,1,2
16446,10535,506,Warren Rai,26/04/1952,S,M,130000,4,5,High School,Professional,0,3
16447,10536,681,Alfredo Sandberg,27/07/1951,S,M,80000,4,2,High School,Professional,1,2
16448,10537,623,Billy Rubio,19/02/1951,M,M,90000,4,1,High School,Professional,1,2
16449,10538,662,Gloria Navarro,08/06/1951,M,F,90000,4,1,High School,Professional,0,2
16450,10539,435,Tara Luo,10/04/1950,M,F,80000,5,2,High School,Management,1,2
16451,10540,564,Phillip Raman,26/03/1950,M,M,100000,3,4,Partial College,Management,1,4
16452,10541,506,Ross Rubio,17/02/1950,S,M,150000,4,5,Bachellors,Management,0,3
16453,10542,532,Daisy Gutierrez,26/03/1950,M,F,160000,2,5,Partial College,Management,0,3
16454,10543,435,Patricia Vance,24/05/1949,M,F,70000,5,1,Partial High School,Skilled Manual,0,3
16455,10544,503,Naomi Romero,02/02/1949,M,F,80000,5,1,High School,Management,1,3
16456,10545,638,Gary Moreno,26/04/1949,M,M,150000,4,5,High School,Management,1,4
16457,10546,576,Michele Schmidt,13/10/1949,M,F,170000,0,5,High School,Management,1,4
16458,10547,437,Cory Garcia,25/05/1948,M,M,90000,4,1,Partial High School,Skilled Manual,1,4
16459,10548,485,Brad Raje,13/05/1948,S,M,120000,4,5,High School,Management,1,3
16460,10549,506,Christy Chander,02/09/1948,M,F,130000,5,5,High School,Management,1,4
16461,10550,586,Jerome Ruiz,23/03/1947,S,M,100000,3,4,High School,Management,1,4
16462,10551,586,Kara Deng,26/08/1947,M,F,100000,3,4,High School,Management,0,4
16463,10552,699,Elijah Butler,20/08/1975,S,M,60000,0,0,Bachellors,Professional,0,3
16464,10553,596,Francis Alvarez,19/11/1975,M,M,80000,0,0,Bachellors,Professional,0,3
16465,10554,561,Allen Suri,17/10/1975,M,M,90000,0,0,Bachellors,Professional,1,2
16466,10555,634,Molly Rana,24/07/1973,S,F,80000,0,0,Bachellors,Professional,0,3
16467,10556,656,Jarrod Madan,09/03/1974,S,M,90000,0,0,Bachellors,Professional,1,2
16468,10557,549,Gloria Serrano,27/05/1974,S,F,90000,0,0,Bachellors,Professional,0,3
16469,10558,648,Kate Lal,16/04/1974,S,F,110000,0,5,Partial College,Management,1,3
16470,10559,634,Nicole Coleman,24/12/1973,S,F,100000,0,5,High School,Management,1,2
16471,10560,680,Pedro Malhotra,07/04/1973,M,M,100000,0,5,High School,Management,0,2
16472,10561,656,Kristopher Lopez,12/09/1973,M,M,120000,0,5,Partial High School,Professional,1,4
16473,10562,509,Albert Navarro,20/05/1972,S,M,90000,0,0,Bachellors,Professional,0,3
